response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
28815,CES201911,2202,paperclip,paieren met gaatjes aan de zijkant aan elkaar vast maken (ijzere draag door paar gaatjes reigen),paieren gaatjes zijkant elkaar vast,paper holes on sides together,2,5
32237,CES201911,2362,paperclip,iets pakken dat in een smalle ruimte is gevallen,pakken smalle ruimte gevallen,pack narrow space cases,3,4
23686,CES201911,1989,paperclip,pap,pap,dad,0,0
23682,CES201911,1989,paperclip,paper,paper,paper,0,0
25833,CES201911,2078,paperclip,paper ,paper,paper,0,0
23582,CES201911,1964,paperclip,paperclip,paperclip,paperclip,0,0
23596,CES201911,1967,paperclip,paperclip 1,paperclip,paperclip,0,0
23597,CES201911,1967,paperclip,paperclip 2,paperclip,paperclip,0,0
23598,CES201911,1967,paperclip,paperclip 3,paperclip,paperclip,0,0
23601,CES201911,1968,paperclip,paperclip 1,paperclip,paperclip,0,0
23602,CES201911,1968,paperclip,paperclip 2,paperclip,paperclip,0,0
25477,CES201911,2065,paperclip,als paperclip,paperclip,paperclip,0,0
32598,CES201911,2380,paperclip,paperclip,paperclip,paperclip,0,0
27143,CES201911,2138,paperclip,paperclip begruiken om draden door eeen joggingbroek heen te halen als die eruit zijn,paperclip draden joggingbroek heen halen eruit,Remove paperclip threads from sweatpants,3,4
31212,CES201911,2318,paperclip,paperclip slinger,paperclip slinger,paperclip garland,3,4
30944,CES201911,2305,paperclip,gebruiken voor het paperclip spel,paperclip spel,paperclip game,3,4
27144,CES201911,2138,paperclip,paperclip in water als compas,paperclip water kompas,paperclip water compass,4,2
32127,CES201911,2356,paperclip,andere paperclips aan elkaar vast maken ,paperclips elkaar vast,paperclips together,3,4
26963,CES201911,2132,paperclip,om anderere paperclips aan te rijgen,paperclips rijgen,stringing paperclips,3,4
26108,CES201911,2093,paperclip,papers,papers,papers,0,0
28801,CES201911,2203,paperclip,papier,papier,paper,0,0
29470,CES201911,2243,paperclip,papier,papier,paper,0,0
30496,CES201911,2286,paperclip,papier,papier,paper,0,0
29877,CES201911,2262,paperclip,papier binden,papier binden,paper binding,1,5
30815,CES201911,2302,paperclip,papier binden,papier binden,paper binding,1,5
24593,CES201911,2020,paperclip,papier bundelen,papier bundelen,bundling paper,1,5
30406,CES201911,2279,paperclip,papier clippen,papier clippen,clipping paper,1,5
32359,CES201911,2367,paperclip,papier clippen,papier clippen,clipping paper,1,5
28604,CES201911,2194,paperclip,papier aan elkaar maken,papier elkaar,paper together,1,5
28936,CES201911,2208,paperclip,papier aan elkaar maken,papier elkaar,paper together,1,5
29979,CES201911,2267,paperclip,papier bij elkaar,papier elkaar,paper together,1,5
30554,CES201911,2288,paperclip,papier aan elkaar maken,papier elkaar,paper together,1,5
30673,CES201911,2295,paperclip,papier aan elkaar,papier elkaar,paper together,1,5
31827,CES201911,2339,paperclip,papier bij elkaar,papier elkaar,paper together,1,5
27978,CES201911,2177,paperclip,papierbijelkaarhouder,papier elkaar-houder,paper together holder,1,5
27752,CES201911,2171,paperclip,papier aan elkaar binden,papier elkaar binden,bind paper together,1,5
28557,CES201911,2193,paperclip,papier bijelkaar binden,papier elkaar binden,bind paper together,1,5
29061,CES201911,2216,paperclip,papier aan elkaar binden,papier elkaar binden,bind paper together,1,5
29803,CES201911,2261,paperclip,papier bij elkaar binden,papier elkaar binden,bind paper together,1,5
24097,CES201911,2002,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
24429,CES201911,2015,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
24598,CES201911,2021,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
25146,CES201911,2046,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
25353,CES201911,2056,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
25758,CES201911,2073,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
26049,CES201911,2088,paperclip,om papier mee bij elkaar te houden,papier elkaar houden,hold paper together,1,5
26367,CES201911,2103,paperclip,papier bijelkaar houden,papier elkaar houden,hold paper together,1,5
26798,CES201911,2127,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
27135,CES201911,2138,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
27170,CES201911,2142,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
27179,CES201911,2141,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
27254,CES201911,2149,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
27530,CES201911,2162,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
27683,CES201911,2168,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
28214,CES201911,2186,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
28614,CES201911,2195,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
28771,CES201911,2200,paperclip,om papier mee bij elkaar te houden,papier elkaar houden,hold paper together,1,5
28876,CES201911,2205,paperclip,Papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
28886,CES201911,2206,paperclip,papier aan elkaar houden ,papier elkaar houden,hold paper together,1,5
29038,CES201911,2215,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
29097,CES201911,2221,paperclip,papier uit elkaar houden ,papier elkaar houden,hold paper together,1,5
29210,CES201911,2222,paperclip,om papier bij elkaar te houden,papier elkaar houden,hold paper together,1,5
29347,CES201911,2230,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
29426,CES201911,2236,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
29451,CES201911,2240,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
29631,CES201911,2250,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
29905,CES201911,2263,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
30000,CES201911,2266,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
30608,CES201911,2293,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
31194,CES201911,2317,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
31491,CES201911,2324,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
31536,CES201911,2325,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
31566,CES201911,2328,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
31886,CES201911,2345,paperclip,papier bij elkaar te houden,papier elkaar houden,hold paper together,1,5
31898,CES201911,2346,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
32089,CES201911,2355,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
32492,CES201911,2374,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
30417,CES201911,2280,paperclip,papier bij elkaar houder,papier elkaar houder,paper together holder,1,5
28648,CES201911,2197,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,1,5
31348,CES201911,2321,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,1,5
32113,CES201911,2356,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,1,5
32462,CES201911,2373,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,1,5
24077,CES201911,2001,paperclip,papier aan elkaar vstknopen,papier elkaar vastknopen,tie paper together,1,5
24158,CES201911,2004,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,1,5
29027,CES201911,2242,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,1,5
31787,CES201911,2331,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,1,5
29680,CES201911,2255,paperclip,papier in elkaar mee zetten ,papier elkaar zetten,put paper together,1,5
30765,CES201911,2299,paperclip,om papier heen,papier heen,paper,1,5
25481,CES201911,2065,paperclip,papier samen houden,papier samen houden,hold paper together,1,5
32402,CES201911,2370,paperclip,papier samen houden,papier samen houden,hold paper together,1,5
26827,CES201911,2129,paperclip,papier samenbinden,papier samenbinden,binding paper together,1,5
30607,CES201911,2293,paperclip,papier sorteren,papier sorteren,sort paper,1,5
29311,CES201911,2228,paperclip,papier mee vast maken,papier vast,paper stuck,1,5
30567,CES201911,2291,paperclip,papier mee vast maken,papier vast,fix paper,1,5
31968,CES201911,2349,paperclip,papier vast te maken,papier vast,fix paper,1,5
32244,CES201911,2360,paperclip,papier vast maken,papier vast,fix paper,1,5
30213,CES201911,2273,paperclip,papier mee vastbinden,papier vastbinden,tie up paper,1,5
24990,CES201911,2034,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
25424,CES201911,2061,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
27661,CES201911,2167,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
28318,CES201911,2188,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
28637,CES201911,2196,paperclip,papier mee vasthouden,papier vasthouden,hold paper,1,5
29111,CES201911,2219,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
29733,CES201911,2259,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
30148,CES201911,2271,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
30636,CES201911,2292,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
31508,CES201911,2327,paperclip,papier vasthouden,papier vasthouden,hold paper,1,5
26074.1,CES201911,2087,paperclip,ipv papier vasthouden op de conventionele manier,papier vasthouden conventionele manier,paper holding conventional way,1,5
24849,CES201911,2026,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
28017,CES201911,2178,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
28999,CES201911,2212,paperclip,papier vastmaken\,papier vastmaken,attach paper,1,5
30427,CES201911,2281,paperclip,papier vastmaken ,papier vastmaken,attach paper,1,5
31204,CES201911,2318,paperclip,papier vastzetten,papier vastzetten,secure paper,1,5
25023,CES201911,2037,paperclip,papieren bij elkaar te houden,papieren elkaar houden,hold papers together,1,5
28777,CES201911,2201,paperclip,om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,1,5
29605,CES201911,2246,paperclip,Papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
30286,CES201911,2276,paperclip,papieren bij elkaar houden ,papieren elkaar houden,hold papers together,1,5
30575,CES201911,2289,paperclip,Om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,1,5
30929,CES201911,2310,paperclip,Papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
31319,CES201911,2320,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
31729,CES201911,2330,paperclip,om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,1,5
31859,CES201911,2342,paperclip,papieren bij elkaar mee houden,papieren elkaar houden,hold papers together,1,5
32047,CES201911,2353,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
32386,CES201911,2368,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
28810,CES201911,2202,paperclip,papieren aan elkaar vast maken,papieren elkaar vast,papers together,1,5
31693,CES201911,2333,paperclip,papieren aan elkaar verbinden,papieren elkaar verbinden,connecting papers together,1,5
31141,CES201911,2316,paperclip,papieren op orde houden,papieren orde houden,keep papers in order,1,5
26292,CES201911,2101,paperclip,papieren ordenen,papieren ordenen,organizing papers,1,5
28325,CES201911,2188,paperclip,papieren ordenen,papieren ordenen,organizing papers,1,5
27217,CES201911,2146,paperclip,papieren samen te houden,papieren samen houden,keep papers together,1,5
32427,CES201911,2371,paperclip,papieren samenhouden,papieren samenhouden,keep papers together,1,5
28303,CES201911,2187,paperclip,papieren scheiden ,papieren scheiden,separating papers,2,5
30571,CES201911,2291,paperclip,papieren mee soorteren,papieren sorteren,sorting papers,1,5
28679,CES201911,2198,paperclip,papierklemmer,papierklemmer,paper clamp,1,5
30560,CES201911,2288,paperclip,om een papiertje doen,papiertje,piece of paper,1,5
28675,CES201911,2198,paperclip,papeerverzamelaar,papierverzamelaar,paper collector,1,5
28676,CES201911,2198,paperclip,papierverzamelaar,papierverzamelaar,paper collector,1,5
23698,CES201911,1989,paperclip,papre,papre,papre,0,0
26112,CES201911,2093,paperclip,pen,pen,pen,3,3
26113,CES201911,2093,paperclip,pencil,pencil,pencil,3,3
32467,CES201911,2373,paperclip,twee pennen aan elkaar vast maken,pennen elkaar vast,pins together,2,4
28929.2,CES201911,2207,paperclip, als penseel,penseel,brush,3,3
23683,CES201911,1989,paperclip,per,per,per,0,0
23690,CES201911,1989,paperclip,per,per,per,0,0
23695,CES201911,1989,paperclip,percil,percil,percil,3,3
27897,CES201911,2174,paperclip,peroferen,perforeren,perforate,2,4
27898,CES201911,2174,paperclip,perforeren*,perforeren*,perforate*,2,4
23685,CES201911,1989,paperclip,pier,pier,pier,0,0
26551,CES201911,2113,paperclip,pierce an ear,pierce an ear,pierce ear,3,4
28942,CES201911,2208,paperclip,piercen,piercen,pierce,3,4
25092,CES201911,2043,paperclip,piercing,piercing,piercing,3,4
25483,CES201911,2065,paperclip,piercing,piercing,piercing,3,4
29112,CES201911,2219,paperclip,piercing,piercing,piercing,3,4
29907,CES201911,2263,paperclip,piercing,piercing,piercing,3,4
29984,CES201911,2267,paperclip,piercing,piercing,piercing,3,4
30385,CES201911,2278,paperclip,piercing,piercing,piercing,3,4
30931,CES201911,2310,paperclip,piercing,piercing,piercing,3,4
32602,CES201911,2380,paperclip,piercing,piercing,piercing,3,4
27225,CES201911,2146,paperclip,piercing in general,piercing general,piercing general,3,4
30562,CES201911,2288,paperclip,piercing mee zetten,piercing zetten,piercing,3,4
28623,CES201911,2195,paperclip,gebruiken als pijltje,pijltje,arrow,3,4
28928,CES201911,2207,paperclip,Om iemand pijn mee t edoen,pijn,pain,2,5
23692,CES201911,1989,paperclip,pil,pil,pill,0,0
26115,CES201911,2093,paperclip,pile,pile,pile,0,0
28847,CES201911,2204,paperclip,pile,pile,pile,0,0
30149,CES201911,2271,paperclip,gebruiken als pin,pin,pin,2,4
30609,CES201911,2293,paperclip,pin van maken,pin,pin,2,4
25486,CES201911,2065,paperclip,pinset,pincet,tweezers,4,3
29047,CES201911,2215,paperclip,pincet,pincet,tweezers,4,3
29113,CES201911,2219,paperclip,pincet,pincet,tweezers,4,3
32415,CES201911,2370,paperclip,pincet,pincet,tweezers,4,3
30676,CES201911,2295,paperclip,als pinnetje voor je iphone,pinnetje iphone,pin iphone,3,4
29350,CES201911,2230,paperclip,pinnetje nodig hebt om bij je simkaart te kunnen,pinnetje nodig hebt simkaart,need SIM card pin,3,4
31071,CES201911,2313,paperclip,pinning cards together,pinning cards together,pinning cards together,2,4
31063,CES201911,2313,paperclip,pinning papers together,pinning papers together,pinning papers together,1,5
32052,CES201911,2353,paperclip,als pion in een bordspel,pion bordspel,pawn board game,3,5
23701,CES201911,1989,paperclip,pipaper,pipaper,pipaper,0,0
29115,CES201911,2219,paperclip,om planten mee op te hangen,planten hangen,hanging plants,2,3
28857,CES201911,2204,paperclip,plastic,plastic,plastic,0,0
29431,CES201911,2236,paperclip,plastic mee openscheuren,plastic openscheuren,tearing open plastic,3,4
27533,CES201911,2162,paperclip,een plastic zakje dichten,plastic zakje dichten,seal plastic bag,3,4
29032,CES201911,2242,paperclip,iemand mee poken,poken,pokers,2,5
24106,CES201911,2002,paperclip,een poppetje van maken,poppetje,doll,3,3
27155,CES201911,2140,paperclip,een poppetje van maken,poppetje,doll,3,3
28645,CES201911,2196,paperclip,poppetje van maken,poppetje,doll,3,3
30428,CES201911,2281,paperclip,een poppetje van maken ,poppetje,doll,3,3
31642,CES201911,2332,paperclip,een poppetje,poppetje,doll,3,3
32403,CES201911,2370,paperclip,poppetje,poppetje,doll,3,3
31604,CES201911,2329,paperclip,poppetje van maken voor de lol,poppetje lol,doll lol,3,3
27662,CES201911,2167,paperclip,poppetjes maken,poppetjes,dolls,3,3
31973,CES201911,2349,paperclip,poppetjes van te maken,poppetjes,dolls,3,3
27174,CES201911,2142,paperclip,positieve of negatieve lading geven met een magneet,positieve negatieve lading geven magneet,positive negative charge give magnet,2,4
25030,CES201911,2037,paperclip,om post its op te hangen,post-its hangen,hang post-its,2,4
29985,CES201911,2267,paperclip,in potgrond steken met de naam van het plantje,potgrond steken naam plantje,potting soil stick name of plant,4,5
27222,CES201911,2146,paperclip,potlood in zand of modder,potlood zand modder,pencil sand mud,4,5
24080,CES201911,2001,paperclip,iets of iemand prikken,prikken,jab,2,5
24564,CES201911,2020,paperclip,prikken,prikken,jab,2,5
26296,CES201911,2101,paperclip,prikken,prikken,jab,2,5
26833,CES201911,2129,paperclip,prikken,prikken,jab,2,5
27156,CES201911,2140,paperclip,iemand mee prikken,prikken,jab,2,5
28027,CES201911,2178,paperclip,iemand prikken,prikken,jab,2,5
28206,CES201911,2185,paperclip,Iets prikken,prikken,jab,2,5
28220,CES201911,2186,paperclip,prikken,prikken,jab,2,5
28809,CES201911,2203,paperclip,prikken,prikken,jab,2,5
28943,CES201911,2208,paperclip,prikken,prikken,jab,2,5
29322,CES201911,2228,paperclip,prikken,prikken,jab,2,5
29430,CES201911,2236,paperclip,iemand mee prikken ,prikken,jab,2,5
30583,CES201911,2289,paperclip,iemand mee prikken,prikken,jab,2,5
30610,CES201911,2293,paperclip,prikken,prikken,jab,2,5
31694,CES201911,2333,paperclip,prikken,prikken,jab,2,5
31794,CES201911,2331,paperclip,iemand prikken,prikken,jab,2,5
32497,CES201911,2374,paperclip,iemand prikken,prikken,jab,2,5
29736,CES201911,2259,paperclip,ermee prikken/steken,prikken steken,prick stabbing,2,5
24968,CES201911,2035,paperclip,prikker,prikker,pricker,2,5
25258,CES201911,2051,paperclip,prikker,prikker,pricker,2,5
26373,CES201911,2103,paperclip,gebruiken als prikker voor iets,prikker,pricker,2,5
31539,CES201911,2325,paperclip,prikker,prikker,pricker,2,5
31946,CES201911,2348,paperclip,prikker,prikker,pricker,2,5
32601,CES201911,2380,paperclip,prikker,prikker,pricker,2,5
30465,CES201911,2284,paperclip,prikker voor belangrijke papieren,prikker belangrijke papieren,pick up important papers,2,5
29000,CES201911,2212,paperclip,prikkertje vouwen,prikkertje vouwen,fold skewer,2,5
29237,CES201911,2224,paperclip,als prikpen gebruiken,prikpen,lancing device,3,5
26111,CES201911,2093,paperclip,printer,printer,printer,0,0
26110,CES201911,2093,paperclip,printing,printing,printing,0,0
29609,CES201911,2246,paperclip,Proberen met het einde ergens iets uit te peuteren,proberen einde ergens peuteren,try end picking somewhere,2,4
32408,CES201911,2370,paperclip,projectiel,projectiel,projectile,3,2
25755.2,CES201911,2071,paperclip, propjes schieten zo ver mogelijk,propjes schieten ver mogelijk,shooting wads as far as possible,4,3
28924,CES201911,2207,paperclip,om puisten mee te prikken,puisten prikken,pop pimples,2,5
28626,CES201911,2195,paperclip,puistjes doorprikken,puistjes doorprikken,pop pimples,2,5
25415,CES201911,2059,paperclip,punaise,punaise,pushpin,0,0
31350,CES201911,2321,paperclip,punaise,punaise,pushpin,0,0
30215,CES201911,2273,paperclip,punt van een wapen,punt wapen,point weapon,3,4
28622,CES201911,2195,paperclip,met het puntje ergens een gaatje in maken,puntje ergens gaatje,point somewhere hole,2,4
29349.2,CES201911,2230,paperclip, het puntje hiervan past meestal in je telefoon waardoor je geen speciaal ,puntje hiervan past meestal telefoon waardoor speciaal,"tip of this usually fits phone, making it special",3,4
28620,CES201911,2195,paperclip,puntje gebruiken om simkaartgaatje van telefoon te openen,puntje simkaart gaatje telefoon openen,Open tip of SIM card hole in phone,3,4
23689,CES201911,1989,paperclip,rap,rap,rap,0,0
23696,CES201911,1989,paperclip,raperplic,raperplic,rapeplic,0,0
23699,CES201911,1989,paperclip,rapre,rapre,quick,0,0
26105,CES201911,2093,paperclip,remembering,remembering,remembering,0,0
29214,CES201911,2222,paperclip,"om het ""reset knopje""bij elactische apparaten in te drukken",reset knopjebij elektrische apparaten drukken,Press reset button on electrical appliances,3,4
23891,CES201911,1997,paperclip,RIEM,riem,Belt,3,3
28787,CES201911,2201,paperclip,riem,riem,Belt,3,3
31424,CES201911,2323,paperclip,riem,riem,Belt,3,3
32418,CES201911,2370,paperclip,riem gesp,riem gesp,belt buckle,3,3
23693,CES201911,1989,paperclip,ril,ril,shiver,0,0
24601,CES201911,2021,paperclip,ring ,ring,ring,3,4
26077,CES201911,2087,paperclip,ring,ring,ring,3,4
26377,CES201911,2103,paperclip,ring mee maken,ring,ring,3,4
26529,CES201911,2111,paperclip,Ring,ring,ring,3,4
26800,CES201911,2127,paperclip,ring,ring,ring,3,4
26961,CES201911,2132,paperclip,ring van makne,ring,ring,3,4
27444,CES201911,2156,paperclip,ring,ring,ring,3,4
27760,CES201911,2171,paperclip,als ring,ring,ring,3,4
28359,CES201911,2189,paperclip,ring,ring,ring,3,4
28521,CES201911,2191,paperclip,ring,ring,ring,3,4
28640,CES201911,2196,paperclip,ring van maken,ring,ring,3,4
28656,CES201911,2197,paperclip,een ring van maken,ring,ring,3,4
28786,CES201911,2201,paperclip,ring,ring,ring,3,4
28947,CES201911,2208,paperclip,ring van maken,ring,ring,3,4
28959,CES201911,2209,paperclip,ring,ring,ring,3,4
29116,CES201911,2219,paperclip,Ring,ring,ring,3,4
29805,CES201911,2261,paperclip,ring,ring,ring,3,4
30425,CES201911,2280,paperclip,ring,ring,ring,3,4
30457,CES201911,2284,paperclip,ring,ring,ring,3,4
30565,CES201911,2288,paperclip,ring van maken,ring,ring,3,4
30614,CES201911,2293,paperclip,ring van maken,ring,ring,3,4
30642,CES201911,2292,paperclip,ring van maken,ring,ring,3,4
30933,CES201911,2310,paperclip,ring,ring,ring,3,4
31540,CES201911,2325,paperclip,ring,ring,ring,3,4
31637,CES201911,2332,paperclip,een ring,ring,ring,3,4
32119,CES201911,2356,paperclip,een ring maken,ring,ring,3,4
32252,CES201911,2360,paperclip,ring,ring,ring,3,4
32502,CES201911,2374,paperclip,ring van maken,ring,ring,3,4
24103,CES201911,2002,paperclip,een ring van buigen,ring buigen,ring bending,3,4
29327,CES201911,2228,paperclip,als ring dragen ,ring dragen,wear ring,3,4
26079,CES201911,2087,paperclip,ring waar je sleutels aan hangs,ring waar sleutels hangt,ring where keys hang,3,4
27755,CES201911,2171,paperclip,de rits van je broek aan je knoop binden als je rits telkens naar beneden gaat,rits broek knoop binden rits telkens beneden gaat,zipper pants button tie zipper every time goes down,3,4
30644,CES201911,2292,paperclip,rits van je broek omhoog houden,rits broek omhoog houden,keep zipper pants up,3,4
23557,CES201911,1944,paperclip,om je rits aan je broeksknoop vast te maken,rits broeksknoop vast,zipper on trouser button,3,4
29980,CES201911,2267,paperclip,rits van kleding,rits kleding,zipper clothes,3,4
28770,CES201911,2200,paperclip,om je rits mee open te krijgen als hij kapot is,rits open krijgen kapot,opening zipper breaks,3,4
26369,CES201911,2103,paperclip,als rits sleuting gebruiken wanneer het kapot is,rits sluiting wanneer kapot,zipper closure when broken,3,4
29230,CES201911,2224,paperclip,ritssluiting,ritssluiting,zipper,3,4
32410,CES201911,2370,paperclip,dus je kan je rug er mee krabben,rug krabben,back scratching,4,3
31634,CES201911,2332,paperclip,een rug kriebelaar,rug kriebelaar,back tickler,4,3
30421,CES201911,2280,paperclip,ruggekrabber,ruggenkrabber,back scratcher,4,3
31421,CES201911,2323,paperclip,ruggenkrabber,ruggenkrabber,back scratcher,4,3
32411,CES201911,2370,paperclip,ruggenkrabber,ruggenkrabber,back scratcher,4,3
24596,CES201911,2020,paperclip,ruilen,ruilen,exchange,1,5
29007,CES201911,2212,paperclip,ruilen voor iets beters,ruilen beters,exchange better,1,5
31738,CES201911,2330,paperclip,om te ruilen tegen een huis,ruilen tegen huis,exchange for house,1,1
26810,CES201911,2127,paperclip,ruilmiddel,ruilmiddel,medium of exchange,1,5
31136,CES201911,2316,paperclip,samenbinden,samenbinden,tie together,1,5
29056,CES201911,2214,paperclip,samenhouden van papierwerk,samenhouden papierwerk,keep paperwork together,1,5
24093,CES201911,2001,paperclip,satéprikker,sat ,sat ,3,4
32325,CES201911,2365,paperclip,gebruiken als sate prikker,sat  prikker,skewer,3,4
29219,CES201911,2222,paperclip,als sate prikkers,sat  prikkers,skewer,3,4
27980,CES201911,2177,paperclip,sateprikker,sat prikker,skewer,3,4
29012,CES201911,2213,paperclip,satéprikker,sat prikker,skewer,3,4
29050,CES201911,2215,paperclip,sateprikker,sat prikker,skewer,3,4
30422,CES201911,2280,paperclip,sateprikker,sat prikker,skewer,3,4
31325,CES201911,2320,paperclip,om scheidingen te maken in je haar,scheidingen haar,parting hair,3,5
29019,CES201911,2213,paperclip,schep,schep,spade,3,3
28929.1,CES201911,2207,paperclip,om mee te schilderen,schilderen,paint,3,3
29122,CES201911,2219,paperclip,om een schilderij mee op te hangen,schilderij hangen,hanging painting,2,3
27449,CES201911,2156,paperclip,schoenveter,schoenveter,shoelace,4,2
30489.1,CES201911,2287,paperclip,schoenveter,schoenveter,shoelace,4,2
28228,CES201911,2186,paperclip,schoonmaken van kleine ingangen (zoals telefoonoplader),schoonmaken kleine ingangen,cleaning small entrances,2,4
29231,CES201911,2224,paperclip,schoonmaken tussen kiertjes?,schoonmaken tussen kiertjes?,cleaning between cracks?,2,4
29009,CES201911,2213,paperclip,schrijfgerei,schrijfgerei,writing utensils,3,3
28941,CES201911,2208,paperclip,schrijven,schrijven,write,3,3
30771,CES201911,2299,paperclip,mee schrijven,schrijven,write,3,3
31899,CES201911,2346,paperclip,ermee schrijven,schrijven,write,3,3
32362,CES201911,2367,paperclip,schrijven,schrijven,write,3,3
29020,CES201911,2213,paperclip,schroevendraaier,schroevendraaier,screwdriver,4,3
25838,CES201911,2078,paperclip,scissors,scissors,scissors,4,2
23624,CES201911,1986,paperclip,sdf,sdf,sdf,0,0
28848,CES201911,2204,paperclip,serious,serious,serious,0,0
23587,CES201911,1964,paperclip,sf,sf,sf,0,0
28851,CES201911,2204,paperclip,shake,shake,shake,0,0
28854,CES201911,2204,paperclip,sharp,sharp,sharp,0,0
29882,CES201911,2262,paperclip,shit onder je nagels vandaan halen,shit onder nagels vandaan halen,pulling shit out from under your fingernails,2,5
25201,CES201911,2049,paperclip,sier,sier,ornament,3,4
24957,CES201911,2035,paperclip,sieraad,sieraad,ornament,3,4
25257,CES201911,2051,paperclip,sieraad,sieraad,ornament,3,4
25422,CES201911,2059,paperclip,sieraad,sieraad,ornament,3,4
27887,CES201911,2174,paperclip,sierraad,sieraad,ornament,3,4
28945,CES201911,2208,paperclip,sierraad van maken,sieraad,ornament,3,4
31732,CES201911,2330,paperclip,als sieraad,sieraad,ornament,3,4
31986,CES201911,2350,paperclip,sierraad,sieraad,ornament,3,4
32500,CES201911,2374,paperclip,sieraad van maken,sieraad,ornament,3,4
32501,CES201911,2374,paperclip,sieraad voor pop of knuffel van maken,sieraad pop knuffel,jewelry doll plush toy,3,4
25154,CES201911,2046,paperclip,sieraden,sieraden,jewellery,3,4
27685,CES201911,2168,paperclip,sieraden,sieraden,jewellery,3,4
28617,CES201911,2195,paperclip,sieraden van maken,sieraden,jewellery,3,4
29101,CES201911,2221,paperclip,sieraden maken ,sieraden,jewellery,3,4
30155,CES201911,2271,paperclip,sieraden ,sieraden,jewellery,3,4
30429,CES201911,2281,paperclip,sieraden van maken ,sieraden,jewellery,3,4
31192,CES201911,2317,paperclip,sieraden van maken,sieraden,jewellery,3,4
31901,CES201911,2346,paperclip,sieraden,sieraden,jewellery,3,4
32120,CES201911,2356,paperclip,sieraden maken ,sieraden,jewellery,3,4
32242,CES201911,2362,paperclip,of andere sieraden,sieraden,jewellery,3,4
25209,CES201911,2049,paperclip,sieraden bij elkaar houden,sieraden elkaar houden,keep jewelry together,2,4
